game_id,season_type,week,home_team,away_team,minutes_elapsed,minutes_remaining,win_prob,ravens_score,opponent_score,play_desc
2024_11_BAL_PIT,REG,11,PIT,BAL,17.483,42.517,0.29104263,0.0,3.0,(12:31) 22-N.Harris left guard to PIT 16 for no gain (29-A.Washington; 95-T.Robinson).
2024_11_BAL_PIT,REG,11,PIT,BAL,18.05,41.95,0.29980266,0.0,3.0,(11:57) (No Huddle) 3-R.Wilson pass short left to 22-N.Harris to PIT 36 for 20 yards (14-K.Hamilton).
2024_11_BAL_PIT,REG,11,PIT,BAL,18.817,41.183,0.25800252,0.0,3.0,(11:11) 3-R.Wilson pass incomplete short right to 14-G.Pickens.
2024_11_BAL_PIT,REG,11,PIT,BAL,18.917,41.083,0.27018923,0.0,3.0,(11:05) (Shotgun) 3-R.Wilson pass short left to 88-P.Freiermuth to PIT 45 for 9 yards (21-B.Stephens).
2024_11_BAL_PIT,REG,11,PIT,BAL,19.7,40.3,0.27097726,0.0,3.0,(10:18) (Shotgun) 74-S.Anderson reported in as eligible. 3-R.Wilson pass short left to 14-G.Pickens to BAL 47 for 8 yards (23-T.Simpson).
2024_11_BAL_PIT,REG,11,PIT,BAL,20.15,39.85,0.23873931,0.0,3.0,"(9:51) 22-N.Harris left tackle to BAL 36 for 11 yards (14-K.Hamilton). Penalty on PIT-77-B.Jones, Unsportsmanlike Conduct, offsetting. Penalty on BAL-44-M.Humphrey, Unsportsmanlike Conduct, offsetting."
2024_11_BAL_PIT,REG,11,PIT,BAL,20.5,39.5,0.22806191,0.0,3.0,(9:30) 22-N.Harris right guard to BAL 34 for 2 yards (0-R.Smith; 14-K.Hamilton).
2024_11_BAL_PIT,REG,11,PIT,BAL,20.95,39.05,0.23727441,0.0,3.0,"(9:03) (No Huddle, Shotgun) 3-R.Wilson pass short left to 15-B.Skowronek pushed ob at BAL 30 for 4 yards (44-M.Humphrey) [95-T.Robinson]."
2024_11_BAL_PIT,REG,11,PIT,BAL,21.65,38.35,0.2560215,0.0,3.0,"(8:21) (No Huddle, Shotgun) 3-R.Wilson sacked at BAL 34 for -4 yards (99-O.Oweh)."
2024_11_BAL_PIT,REG,11,PIT,BAL,22.267,37.733,0.29329556,0.0,6.0,"(7:44) 9-C.Boswell 52 yard field goal is GOOD, Center-46-C.Kuntz, Holder-8-C.Waitman."
2024_11_BAL_PIT,REG,11,PIT,BAL,22.35,37.65,0.2707806,0.0,6.0,"9-C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback to the BAL 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,22.35,37.65,0.27105266,0.0,6.0,"(7:39) 22-D.Henry left tackle to BAL 36 for 6 yards (26-D.Jackson). PENALTY on BAL-65-P.Mekari, Offensive Holding, 10 yards, enforced at BAL 30 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,22.533,37.467,0.24415104,0.0,6.0,(7:28) (Shotgun) 8-L.Jackson pass short right to 89-M.Andrews to BAL 34 for 14 yards (39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,23.233,36.767,0.27284887,0.0,6.0,"(6:46) PENALTY on BAL-15-N.Agholor, False Start, 5 yards, enforced at BAL 34 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,23.467,36.533,0.2436621,0.0,6.0,(6:32) (Shotgun) 8-L.Jackson pass incomplete deep left to 89-M.Andrews.
2024_11_BAL_PIT,REG,11,PIT,BAL,23.55,36.45,0.2267364,0.0,6.0,(6:27) (Shotgun) 8-L.Jackson pass incomplete deep left to 4-Z.Flowers.
2024_11_BAL_PIT,REG,11,PIT,BAL,23.683,36.317,0.1974289,0.0,6.0,"(6:19) 11-J.Stout punts 49 yards to PIT 22, Center-46-N.Moore. 19-C.Austin pushed ob at PIT 31 for 9 yards (23-T.Simpson; 54-K.Welch)."
2024_11_BAL_PIT,REG,11,PIT,BAL,23.85,36.15,0.2339806,0.0,6.0,(6:09) (Shotgun) 3-R.Wilson sacked at PIT 21 for -10 yards (96-B.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,24.4,35.6,0.25897145,0.0,6.0,"(5:36) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short middle to 22-N.Harris."
2024_11_BAL_PIT,REG,11,PIT,BAL,24.467,35.533,0.27786523,0.0,6.0,"(5:32) (No Huddle, Shotgun) 3-R.Wilson pass short left to 14-G.Pickens to PIT 29 for 8 yards (29-A.Washington). BAL-98-T.Jones was injured during the play."
2024_11_BAL_PIT,REG,11,PIT,BAL,24.717,35.283,0.29655206,0.0,6.0,"(5:17) 8-C.Waitman punts 71 yards to end zone, Center-46-C.Kuntz, Touchback."
2024_11_BAL_PIT,REG,11,PIT,BAL,24.883,35.117,0.25986385,0.0,6.0,"(5:07) (Shotgun) 8-L.Jackson sacked at BAL 11 for -9 yards (92-I.Loudermilk). PENALTY on PIT-6-P.Queen, Defensive Holding, 5 yards, enforced at BAL 20 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,25.217,34.783,0.2707806,0.0,6.0,(4:47) (Shotgun) 22-D.Henry up the middle to BAL 28 for 3 yards (99-L.Ogunjobi; 92-I.Loudermilk).
2024_11_BAL_PIT,REG,11,PIT,BAL,25.8,34.2,0.26181772,0.0,6.0,(4:12) 8-L.Jackson pass deep middle to 7-R.Bateman to BAL 47 for 19 yards (6-P.Queen).
2024_11_BAL_PIT,REG,11,PIT,BAL,26.483,33.517,0.29474127,0.0,6.0,(3:31) 22-D.Henry left tackle to PIT 22 for 31 yards (39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,27.25,32.75,0.35344914,0.0,6.0,(2:45) (Shotgun) 8-L.Jackson pass short left to 80-I.Likely to PIT 4 for 18 yards (6-P.Queen; 39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,28.0,32.0,0.38885072,0.0,6.0,(2:00) (Shotgun) 22-D.Henry left guard to PIT 1 for 3 yards (51-Ni.Herbig; 95-K.Benton).
2024_11_BAL_PIT,REG,11,PIT,BAL,28.683,31.317,0.40626672,6.0,6.0,"(1:19) 66-B.Cleveland reported in as eligible. 22-D.Henry right guard for 1 yard, TOUCHDOWN."
2024_11_BAL_PIT,REG,11,PIT,BAL,28.733,31.267,0.41500446,7.0,6.0,"9-J.Tucker extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2024_11_BAL_PIT,REG,11,PIT,BAL,28.733,31.267,0.4160034,7.0,6.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the PIT 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,28.733,31.267,0.40704238,7.0,6.0,(1:16) (Shotgun) 3-R.Wilson pass short left to 14-G.Pickens to PIT 36 for 6 yards (21-B.Stephens).
2024_11_BAL_PIT,REG,11,PIT,BAL,29.017,30.983,0.38492376,7.0,6.0,"(:59) (No Huddle, Shotgun) 3-R.Wilson pass short left to 14-G.Pickens pushed ob at PIT 41 for 5 yards (21-B.Stephens). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (No Huddle, Shotgun) 3-R.Wilson pass incomplete short left to 14-G.Pickens (21-B.Stephens)."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.067,30.933,0.41032982,7.0,6.0,(:56) (Shotgun) 3-R.Wilson scrambles up the middle to PIT 39 for 3 yards (14-K.Hamilton). BAL-14-K.Hamilton was injured during the play.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.233,30.767,0.42326945,7.0,6.0,"(:46) 8-C.Waitman punts 52 yards to BAL 9, Center-46-C.Kuntz, out of bounds."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.233,30.767,0.42326945,7.0,6.0,Timeout #1 by BAL at 00:46.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.367,30.633,0.48406348,7.0,6.0,"(:38) (Shotgun) 8-L.Jackson pass short left to 80-I.Likely to BAL 13 for 4 yards (6-P.Queen; 95-K.Benton). FUMBLES (6-P.Queen), touched at BAL 17, RECOVERED by PIT-6-P.Queen at BAL 19. 6-P.Queen to BAL 19 for no gain (65-P.Mekari). Penalty on PIT-39-M.Fitzpatrick, Unsportsmanlike Conduct, offsetting. Penalty on BAL-65-P.Mekari, Unsportsmanlike Conduct, offsetting."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.517,30.483,0.30022228,7.0,6.0,"(:29) (Shotgun) 3-R.Wilson sacked at BAL 19 for 0 yards (92-N.Madubuike). PENALTY on BAL-2-N.Wiggins, Defensive Holding, 5 yards, enforced at BAL 19 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.617,30.383,0.30022228,7.0,6.0,(:23) (Shotgun) 3-R.Wilson pass short right to 88-P.Freiermuth to BAL 9 for 5 yards (2-N.Wiggins). ** Injury Update: BAL-14-K.Hamilton has returned to the game.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.683,30.317,0.2965442,7.0,6.0,(:19) (Shotgun) 3-R.Wilson pass incomplete short right.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.683,30.317,0.2965442,7.0,6.0,Timeout #1 by PIT at 00:19.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.767,30.233,0.29704255,7.0,6.0,"(:14) (Shotgun) PENALTY on PIT-73-I.Seumalo, False Start, 5 yards, enforced at BAL 9 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.767,30.233,0.29704255,7.0,6.0,Timeout #2 by BAL at 00:14.
2024_11_BAL_PIT,REG,11,PIT,BAL,29.767,30.233,0.321752,7.0,6.0,"(:14) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short left to 14-G.Pickens (25-T.White)."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.833,30.167,0.3522842,7.0,9.0,"(:10) 9-C.Boswell 32 yard field goal is GOOD, Center-46-C.Kuntz, Holder-8-C.Waitman."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.883,30.117,0.36845145,7.0,9.0,"9-C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback to the BAL 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,29.883,30.117,0.36877203,7.0,9.0,(:07) 8-L.Jackson kneels to BAL 29 for -1 yards.
2024_11_BAL_PIT,REG,11,PIT,BAL,30.0,30.0,0.31936496,7.0,9.0,END QUARTER 2
2024_11_BAL_PIT,REG,11,PIT,BAL,30.0,30.0,0.31936496,7.0,9.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the PIT 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,30.0,30.0,0.31392294,7.0,9.0,(15:00) 22-N.Harris left guard to PIT 32 for 2 yards (96-B.Washington; 95-T.Robinson). ** Injury Update: BAL-98-T.Jones has returned to the game.
2024_11_BAL_PIT,REG,11,PIT,BAL,30.6,29.4,0.32448643,7.0,9.0,"(14:24) (Shotgun) 22-N.Harris up the middle to PIT 34 for 2 yards (0-R.Smith, 92-N.Madubuike). PENALTY on BAL-98-T.Jones, Illegal Use of Hands, 5 yards, enforced at PIT 34."
2024_11_BAL_PIT,REG,11,PIT,BAL,31.017,28.983,0.29661447,7.0,9.0,(13:59) 30-J.Warren up the middle to PIT 42 for 3 yards (23-T.Simpson; 92-N.Madubuike).
2024_11_BAL_PIT,REG,11,PIT,BAL,31.55,28.45,0.305453,7.0,9.0,(13:27) (No Huddle) 3-R.Wilson pass short middle to 30-J.Warren to BAL 48 for 10 yards (0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,32.1,27.9,0.27407312,7.0,9.0,(12:54) (No Huddle) 30-J.Warren left tackle to BAL 49 for -1 yards (0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,32.717,27.283,0.2995572,7.0,9.0,(12:17) (Shotgun) 2-J.Fields left guard to BAL 41 for 8 yards (29-A.Washington; 0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,33.483,26.517,0.29618722,7.0,9.0,(11:31) (Shotgun) 3-R.Wilson pass short right to 30-J.Warren to BAL 39 for 2 yards (0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,34.15,25.85,0.32674974,7.0,12.0,"(10:51) 9-C.Boswell 57 yard field goal is GOOD, Center-46-C.Kuntz, Holder-8-C.Waitman."
2024_11_BAL_PIT,REG,11,PIT,BAL,34.233,25.767,0.30436724,7.0,12.0,"9-C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback to the BAL 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,34.233,25.767,0.30946603,7.0,12.0,(10:46) (Shotgun) 22-D.Henry left tackle to BAL 37 for 7 yards (99-L.Ogunjobi; 50-E.Roberts).
2024_11_BAL_PIT,REG,11,PIT,BAL,34.85,25.15,0.31243837,7.0,12.0,(10:09) 22-D.Henry left guard to BAL 34 for -3 yards (90-T.Watt).
2024_11_BAL_PIT,REG,11,PIT,BAL,35.5,24.5,0.27905738,7.0,12.0,(9:30) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to BAL 42 for 8 yards (39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,36.15,23.85,0.31408772,7.0,12.0,(8:51) (Shotgun) 8-L.Jackson pass incomplete deep left to 7-R.Bateman.
2024_11_BAL_PIT,REG,11,PIT,BAL,36.25,23.75,0.29750848,7.0,12.0,(8:45) (Shotgun) 8-L.Jackson left end to BAL 49 for 7 yards (39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,36.733,23.267,0.300351,7.0,12.0,"(8:16) (No Huddle, Shotgun) 22-D.Henry up the middle to PIT 46 for 5 yards (99-L.Ogunjobi; 6-P.Queen)."
2024_11_BAL_PIT,REG,11,PIT,BAL,37.45,22.55,0.34639943,7.0,12.0,(7:33) (Shotgun) 8-L.Jackson pass short middle to 42-P.Ricard to PIT 41 for 5 yards (97-Ca.Heyward).
2024_11_BAL_PIT,REG,11,PIT,BAL,38.133,21.867,0.33887354,7.0,12.0,"(6:52) 22-D.Henry left end to PIT 46 for -5 yards (6-P.Queen, 97-Ca.Heyward). PENALTY on PIT-51-Ni.Herbig, Defensive Offside, 5 yards, enforced at PIT 41 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,38.483,21.517,0.3691976,7.0,12.0,(6:31) 8-L.Jackson pass incomplete short middle to 15-N.Agholor (24-J.Porter) [90-T.Watt]. PIT-24-J.Porter was injured during the play.
2024_11_BAL_PIT,REG,11,PIT,BAL,38.583,21.417,0.3511642,7.0,12.0,(6:25) (Shotgun) 8-L.Jackson pass incomplete short middle [25-D.Elliott].
2024_11_BAL_PIT,REG,11,PIT,BAL,38.667,21.333,0.31359398,7.0,12.0,(6:20) (Shotgun) 8-L.Jackson pass incomplete short left to 43-J.Hill. ** Injury Update: PIT-24-J.Porter has returned to the game.
2024_11_BAL_PIT,REG,11,PIT,BAL,38.717,21.283,0.2700889,10.0,12.0,"(6:17) 9-J.Tucker 54 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2024_11_BAL_PIT,REG,11,PIT,BAL,38.8,21.2,0.3197738,10.0,12.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the PIT 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,38.8,21.2,0.31274503,10.0,12.0,(6:12) 74-S.Anderson reported in as eligible. 3-R.Wilson pass short left to 22-N.Harris to PIT 34 for 4 yards (0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,39.433,20.567,0.30130398,10.0,12.0,"(5:34) 22-N.Harris left guard to PIT 43 for 9 yards (29-A.Washington). PENALTY on PIT-77-B.Jones, Offensive Holding, 10 yards, enforced at PIT 34 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,39.833,20.167,0.33742797,10.0,12.0,(5:10) (Shotgun) 3-R.Wilson pass short left to 14-G.Pickens pushed ob at PIT 41 for 17 yards (29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,40.367,19.633,0.27691472,10.0,12.0,(4:38) (Shotgun) 30-J.Warren left tackle to PIT 44 for 3 yards (0-R.Smith; 53-K.Van Noy).
2024_11_BAL_PIT,REG,11,PIT,BAL,40.9,19.1,0.2830233,10.0,12.0,(4:06) (No Huddle) 3-R.Wilson pass short right to 30-J.Warren to BAL 44 for 12 yards (23-T.Simpson; 29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,41.483,18.517,0.25672787,10.0,12.0,(3:31) (No Huddle) 30-J.Warren right tackle to BAL 39 for 5 yards (29-A.Washington; 23-T.Simpson).
2024_11_BAL_PIT,REG,11,PIT,BAL,42.033,17.967,0.2381643,10.0,12.0,"(2:58) (No Huddle) 30-J.Warren left tackle to BAL 37 for 2 yards (98-T.Jones). PENALTY on PIT-77-B.Jones, Offensive Holding, 10 yards, enforced at BAL 39 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,42.267,17.733,0.26936895,10.0,12.0,"(2:44) (No Huddle, Shotgun) 3-R.Wilson pass deep left to 14-G.Pickens pushed ob at BAL 12 for 37 yards (21-B.Stephens)."
2024_11_BAL_PIT,REG,11,PIT,BAL,42.883,17.117,0.197958,10.0,12.0,"(2:07) 22-N.Harris left guard to BAL 8 for 4 yards (96-B.Washington, 92-N.Madubuike)."
2024_11_BAL_PIT,REG,11,PIT,BAL,43.433,16.567,0.19754934,10.0,12.0,(1:34) (No Huddle) 22-N.Harris left tackle to BAL 9 for -1 yards (0-R.Smith).
2024_11_BAL_PIT,REG,11,PIT,BAL,43.95,16.05,0.21449906,10.0,12.0,"(1:03) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short right to 11-V.Jefferson."
2024_11_BAL_PIT,REG,11,PIT,BAL,44.017,15.983,0.25400764,10.0,15.0,"(:59) 9-C.Boswell 27 yard field goal is GOOD, Center-46-C.Kuntz, Holder-8-C.Waitman."
2024_11_BAL_PIT,REG,11,PIT,BAL,44.067,15.933,0.28279173,10.0,15.0,"9-C.Boswell kicks 65 yards from PIT 35 to BAL 0. 34-K.Mitchell to BAL 28 for 28 yards (31-B.Bishop). PENALTY on BAL-40-M.Harrison, Offensive Holding, 10 yards, enforced at BAL 24."
2024_11_BAL_PIT,REG,11,PIT,BAL,44.15,15.85,0.2672336,10.0,15.0,(:51) 22-D.Henry left tackle to BAL 18 for 4 yards (97-Ca.Heyward; 99-L.Ogunjobi).
2024_11_BAL_PIT,REG,11,PIT,BAL,44.8,15.2,0.2575852,10.0,15.0,(:12) (Shotgun) 22-D.Henry left tackle to BAL 18 for no gain (99-L.Ogunjobi; 50-E.Roberts).
2024_11_BAL_PIT,REG,11,PIT,BAL,45.0,15.0,0.240142,10.0,15.0,END QUARTER 3
2024_11_BAL_PIT,REG,11,PIT,BAL,45.0,15.0,0.240142,10.0,15.0,"(15:00) (Shotgun) PENALTY on BAL-4-Z.Flowers, False Start, 5 yards, enforced at BAL 18 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,45.0,15.0,0.20677575,10.0,15.0,(15:00) (Shotgun) 8-L.Jackson sacked at BAL 11 for -2 yards (90-T.Watt).
2024_11_BAL_PIT,REG,11,PIT,BAL,45.45,14.55,0.16445333,10.0,15.0,"(14:33) 11-J.Stout punts 61 yards to PIT 28, Center-46-N.Moore. 19-C.Austin to PIT 32 for 4 yards (16-T.Wallace; 88-C.Kolar)."
2024_11_BAL_PIT,REG,11,PIT,BAL,45.65,14.35,0.22339815,10.0,15.0,(14:21) 3-R.Wilson pass incomplete short right to 80-D.Washington (50-A.Isaac). BAL-0-R.Smith was injured during the play.
2024_11_BAL_PIT,REG,11,PIT,BAL,45.717,14.283,0.24328774,10.0,15.0,(14:17) (Shotgun) 22-N.Harris left tackle to PIT 37 for 5 yards (92-N.Madubuike).
2024_11_BAL_PIT,REG,11,PIT,BAL,46.3,13.7,0.23336625,10.0,15.0,(13:42) (Shotgun) 3-R.Wilson pass short left to 14-G.Pickens to PIT 44 for 7 yards (14-K.Hamilton).
2024_11_BAL_PIT,REG,11,PIT,BAL,47.033,12.967,0.18239778,10.0,15.0,(12:58) 30-J.Warren up the middle to BAL 47 for 9 yards (92-N.Madubuike).
2024_11_BAL_PIT,REG,11,PIT,BAL,47.467,12.533,0.1572203,10.0,15.0,(12:32) (No Huddle) 30-J.Warren left tackle to BAL 43 for 4 yards (23-T.Simpson).
2024_11_BAL_PIT,REG,11,PIT,BAL,48.2,11.8,0.16523862,10.0,15.0,(11:48) (Shotgun) 3-R.Wilson pass short middle to 80-D.Washington to BAL 18 for 25 yards (40-M.Harrison; 29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,48.9,11.1,0.13006973,10.0,15.0,(11:06) 22-N.Harris up the middle to BAL 5 for 13 yards (29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,49.617,10.383,0.12668008,10.0,15.0,"(10:23) 22-N.Harris up the middle to BAL 5 for no gain (40-M.Harrison, 97-B.Urban)."
2024_11_BAL_PIT,REG,11,PIT,BAL,50.35,9.65,0.13180274,10.0,15.0,(9:39) (Shotgun) 3-R.Wilson pass incomplete short left [53-K.Van Noy].
2024_11_BAL_PIT,REG,11,PIT,BAL,50.45,9.55,0.14089262,10.0,15.0,(9:33) (Shotgun) 3-R.Wilson pass short right intended for 80-D.Washington INTERCEPTED by 44-M.Humphrey at BAL -8. Touchback.
2024_11_BAL_PIT,REG,11,PIT,BAL,50.617,9.383,0.23606159,10.0,15.0,(9:23) (Shotgun) 8-L.Jackson left end to BAL 45 for 25 yards (24-J.Porter; 39-M.Fitzpatrick).
2024_11_BAL_PIT,REG,11,PIT,BAL,51.233,8.767,0.2827771,10.0,15.0,"(8:46) 8-L.Jackson pass short right to 22-D.Henry to PIT 40 for 15 yards (50-E.Roberts) [6-P.Queen]. PIT-95-K.Benton was injured during the play. PENALTY on BAL-65-P.Mekari, Ineligible Downfield Pass, 5 yards, enforced at BAL 45 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,51.6,8.4,0.24444775,10.0,15.0,(8:24) (Shotgun) 8-L.Jackson pass deep left intended for 43-J.Hill INTERCEPTED by 41-P.Wilson at PIT 36. 41-P.Wilson to PIT 36 for no gain (43-J.Hill).
2024_11_BAL_PIT,REG,11,PIT,BAL,51.767,8.233,0.17668325,10.0,15.0,"(8:14) PENALTY on BAL, Defensive Too Many Men on Field, 5 yards, enforced at PIT 36 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,51.767,8.233,0.17104024,10.0,15.0,"(8:14) PENALTY on PIT-83-Co.Heyward, False Start, 5 yards, enforced at PIT 41 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,51.767,8.233,0.17668325,10.0,15.0,(8:14) 22-N.Harris left guard to PIT 40 for 4 yards (40-M.Harrison).
2024_11_BAL_PIT,REG,11,PIT,BAL,52.417,7.583,0.16533756,10.0,15.0,(7:35) (Shotgun) 3-R.Wilson pass short right to 22-N.Harris to PIT 39 for -1 yards (44-M.Humphrey).
2024_11_BAL_PIT,REG,11,PIT,BAL,52.95,7.05,0.1980905,10.0,15.0,"(7:03) (No Huddle, Shotgun) 3-R.Wilson pass short right to 80-D.Washington to BAL 44 for 17 yards (29-A.Washington)."
2024_11_BAL_PIT,REG,11,PIT,BAL,53.617,6.383,0.1298725,10.0,15.0,(6:23) (Shotgun) 30-J.Warren right end to BAL 38 for 6 yards (23-T.Simpson; 29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,54.4,5.6,0.10878664,10.0,15.0,(5:36) 30-J.Warren right end to BAL 32 for 6 yards (14-K.Hamilton).
2024_11_BAL_PIT,REG,11,PIT,BAL,55.133,4.867,0.094809294,10.0,15.0,(4:52) 22-N.Harris left tackle to BAL 31 for 1 yard (98-T.Jones).
2024_11_BAL_PIT,REG,11,PIT,BAL,55.85,4.15,0.10781205,10.0,15.0,(4:09) (Shotgun) 3-R.Wilson pass short right to 19-C.Austin to BAL 32 for -1 yards (29-A.Washington).
2024_11_BAL_PIT,REG,11,PIT,BAL,56.217,3.783,0.11985272,10.0,15.0,"(3:47) (No Huddle, Shotgun) 3-R.Wilson pass incomplete deep left to 14-G.Pickens (25-T.White)."
2024_11_BAL_PIT,REG,11,PIT,BAL,56.333,3.667,0.15387946,10.0,18.0,"(3:40) 9-C.Boswell 50 yard field goal is GOOD, Center-46-C.Kuntz, Holder-8-C.Waitman."
2024_11_BAL_PIT,REG,11,PIT,BAL,56.417,3.583,0.0685296,10.0,18.0,9-C.Boswell kicks 63 yards from PIT 35 to BAL 2. 34-K.Mitchell to BAL 31 for 29 yards (31-B.Bishop). BAL-28-S.Kane was injured during the play.
2024_11_BAL_PIT,REG,11,PIT,BAL,56.517,3.483,0.07512267,10.0,18.0,(3:29) (Shotgun) 8-L.Jackson pass incomplete short middle to 7-R.Bateman (97-Ca.Heyward).
2024_11_BAL_PIT,REG,11,PIT,BAL,56.583,3.417,0.058388192,10.0,18.0,(3:25) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers [97-Ca.Heyward].
2024_11_BAL_PIT,REG,11,PIT,BAL,56.783,3.217,0.050370853,10.0,18.0,(3:13) (Shotgun) 8-L.Jackson pass short middle to 7-R.Bateman to BAL 42 for 11 yards (39-M.Fitzpatrick; 31-B.Bishop).
2024_11_BAL_PIT,REG,11,PIT,BAL,57.267,2.733,0.06849679,10.0,18.0,"(2:44) (No Huddle, Shotgun) 8-L.Jackson pass short left to 80-I.Likely to PIT 47 for 11 yards (41-P.Wilson)."
2024_11_BAL_PIT,REG,11,PIT,BAL,57.683,2.317,0.108230114,10.0,18.0,"(2:19) (No Huddle, Shotgun) 8-L.Jackson sacked at PIT 47 for 0 yards (94-D.Lowry)."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.0,2.0,0.0912054,10.0,18.0,"(2:00) (Shotgun) 8-L.Jackson pass short middle to 43-J.Hill to PIT 41 for 6 yards (25-D.Elliott, 6-P.Queen)."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.433,1.567,0.09226399,10.0,18.0,"(1:34) (No Huddle, Shotgun) 8-L.Jackson pass deep right to 15-N.Agholor to PIT 7 for 34 yards (26-D.Jackson). PENALTY on BAL-65-P.Mekari, Ineligible Downfield Pass, 5 yards, enforced at PIT 41 - No Play."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.567,1.433,0.07454377,10.0,18.0,(1:26) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill to PIT 24 for 22 yards (6-P.Queen) [51-Ni.Herbig].
2024_11_BAL_PIT,REG,11,PIT,BAL,58.75,1.25,0.14303046,10.0,18.0,"(1:15) (No Huddle, Shotgun) 8-L.Jackson pass short left to 16-T.Wallace pushed ob at PIT 16 for 8 yards (31-B.Bishop)."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.817,1.183,0.1585743,16.0,18.0,"(1:11) (Shotgun) 8-L.Jackson pass deep right to 4-Z.Flowers for 16 yards, TOUCHDOWN."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.9,1.1,0.20178859,16.0,18.0,TWO-POINT CONVERSION ATTEMPT. 8-L.Jackson pass is incomplete. ATTEMPT FAILS.
2024_11_BAL_PIT,REG,11,PIT,BAL,58.9,1.1,0.20178859,16.0,18.0,Timeout #1 by PIT at 01:06.
2024_11_BAL_PIT,REG,11,PIT,BAL,58.9,1.1,0.06827384,16.0,18.0,"9-J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback to the PIT 30."
2024_11_BAL_PIT,REG,11,PIT,BAL,58.9,1.1,0.066234946,16.0,18.0,(1:06) 74-S.Anderson reported in as eligible. 22-N.Harris up the middle to PIT 30 for no gain (40-M.Harrison).
